Lon,Lat,RhoLM_in_situ,RhoLM_STP
107.75,36,3.250459178668,3.3844944695032
108,36,3.2440179880542,3.378925284452
108.25,36,3.2300784755225,3.3625397181748
108.5,36,3.2285058033252,3.3590584076499
108.75,36,3.2297021044918,3.359091598878
109,36,3.2407611765419,3.3694024243698
109.25,36,3.2316360121235,3.3592470723436
109.5,36,3.2341424213235,3.361265727907
109.75,36,3.2081366152696,3.3329288724644
110,36,3.2360978920367,3.3611710537475
110.25,36,3.2457154623005,3.3704331691764
110.5,36,3.2562701796813,3.3810501210219
110.75,36,3.217146675988,3.3404596426435
111,36,3.208278323804,3.3309938059643
111.25,36,3.2406947963852,3.3642351029032
111.5,36,3.2528411234262,3.3761042278999
111.75,36,3.2493610490038,3.3713989687223
112,36,3.2369716427274,3.3575071272654
112.25,36,3.2362184274487,3.3555406442223
112.5,36,3.2367371968931,3.3544551232768
112.75,36,3.2507970433644,3.3678451511903
113,36,3.2258112676666,3.3411818617154
113.25,36,3.2165703291096,3.3314975096086
113.5,36,3.1979521045547,3.3142515291774
113.75,36,3.2415276526685,3.3601145580586
114,36,3.2457440828532,3.3657741297203
114.25,36,3.2600194533205,3.3815740301192
114.5,36,3.2708617012636,3.3932531045824
114.75,36,3.2791125934542,3.4026034976424
115,36,3.2801072086988,3.4040185242734
115.25,36,3.2764436082602,3.4005384983696
115.5,36,3.2737655874656,3.3981098712793
115.75,36,3.2639649470056,3.3856741726747
116,36,3.2602985011251,3.3792490897638
116.25,36,3.2682337700586,3.3846688114866
116.5,36,3.2670018618986,3.3807920814611
116.75,36,3.2607395148909,3.370936587429
117,36,3.276718590859,3.3845101863218
117.25,36,3.2735401176954,3.378824683119
117.5,36,3.2556005836256,3.3585215392607
117.75,36,3.2395146066934,3.3422321543846
118,36,3.2469142535593,3.3526399456282
118.25,36,3.2560099023662,3.3650687824294
118.5,36,3.2587231860669,3.3705554169458
118.75,36,3.2589419692509,3.3727499100238
119,36,3.2541287096271,3.3688209012339
119.25,36,3.2565936581696,3.3719455250203
119.5,36,3.2521698523414,3.3673885650772
119.75,36,3.2497200190005,3.3645385235515
120,36,3.2651625899254,3.3804662513276
120.25,36,3.2715293878544,3.3873821236917
120.5,36,3.2745683927173,3.3911036961881
120.75,36,3.2748628572904,3.3903494775501
121,36,3.2744693732558,3.3864496393646
121.25,36,3.2710511626214,3.3838541949957
121.5,36,3.2719569864017,3.385226551122
121.75,36,3.269126420022,3.3822537082786
122,36,3.2777641292623,3.3914223847188
105,36.25,3.2581934559326,3.3943445626466
105.25,36.25,3.2436896199898,3.3781032021988
105.5,36.25,3.2323444301946,3.3645532312719
105.75,36.25,3.2514490142865,3.3826079065526
106,36.25,3.2557176149938,3.3838153280554
106.25,36.25,3.2668190182584,3.3929279144958
106.5,36.25,3.2703675741861,3.3953629418517
106.75,36.25,3.2690420562137,3.3936389021267
107,36.25,3.2764332119149,3.402177893673
107.25,36.25,3.2687809866375,3.3962813321997
107.5,36.25,3.2722497433344,3.4033253457522
107.75,36.25,3.247769903827,3.3816769976183
108,36.25,3.2388703963496,3.3731546874731
108.25,36.25,3.2359818678036,3.368399697744
108.5,36.25,3.2311419800916,3.3616711101774
108.75,36.25,3.232242929133,3.3618454920305
109,36.25,3.2301892426282,3.3587853577608
109.25,36.25,3.2337789914293,3.3618385757502
109.5,36.25,3.2260745385044,3.3523236012363
109.75,36.25,3.2153107422434,3.3408512154966
110,36.25,3.240450943507,3.3665034234581
110.25,36.25,3.2594800607353,3.3859065926728
110.5,36.25,3.2640076937655,3.3902677555216
110.75,36.25,3.2171286437087,3.3413170228738
111,36.25,3.2084842030784,3.3319507395602
111.25,36.25,3.2157266163184,3.3390336947594
111.5,36.25,3.2502379857702,3.3737666690603
111.75,36.25,3.2658655150891,3.3888021365576
112,36.25,3.2511241480919,3.3723494107877
112.25,36.25,3.2441704833718,3.3636790677951
112.5,36.25,3.235996291961,3.3534441660386
112.75,36.25,3.2603449395235,3.3781490974114
113,36.25,3.246900298053,3.36334433752
113.25,36.25,3.2341432619316,3.3495749175006
113.5,36.25,3.2119992555449,3.3267428192769
113.75,36.25,3.2435830393084,3.360296980794
114,36.25,3.2528000741004,3.3718834965704
114.25,36.25,3.2688484309921,3.391425090552
114.5,36.25,3.277911772903,3.4007915057735
114.75,36.25,3.2842156580417,3.4079097974379
115,36.25,3.2853334735747,3.4093221673432
115.25,36.25,3.2860001578328,3.4092261139939
115.5,36.25,3.282997138972,3.4058308520863
115.75,36.25,3.2770053983001,3.3975105367006
116,36.25,3.2708410580246,3.389553975754
116.25,36.25,3.2822728382423,3.3989393490136
116.5,36.25,3.2731276865211,3.3867233570281
116.75,36.25,3.2789370526884,3.3897552149135
117,36.25,3.2790619721956,3.3873332127488
117.25,36.25,3.2818013310448,3.388329255419
117.5,36.25,3.2733634943083,3.3786660840207
117.75,36.25,3.2734460373034,3.3793739439909
118,36.25,3.2690947896608,3.3770540378785
118.25,36.25,3.2921188204804,3.403757877162
118.5,36.25,3.2711698888292,3.3851662963647
118.75,36.25,3.2620407786087,3.3777624836202
119,36.25,3.2560968353967,3.372292836578
119.25,36.25,3.2646367696576,3.3814415981934
119.5,36.25,3.2637565762048,3.3804075193783
119.75,36.25,3.2672365333015,3.3834681748313
120,36.25,3.2685908885224,3.3847063936702
120.25,36.25,3.268447419884,3.3846835711201
120.5,36.25,3.2692538020154,3.3858953025564
120.75,36.25,3.2774425063703,3.3902221143753
121,36.25,3.2794107110809,3.3921949306704
121.25,36.25,3.277737408953,3.3900820665278
121.5,36.25,3.2783290061161,3.3921338923371
121.75,36.25,3.2776280654677,3.3914564673551
122,36.25,3.2734301355543,3.3873115118192
105,36.5,3.2537695830913,3.3870886285292
105.25,36.5,3.2360152927837,3.3683409730178
105.5,36.5,3.2375732066744,3.3688939912796
105.75,36.5,3.2646126803844,3.395235475188
106,36.5,3.2617870058908,3.3904733442911
106.25,36.5,3.257843661206,3.3847038272462
106.5,36.5,3.2538341712169,3.3797919537532
106.75,36.5,3.2702201943246,3.3963933508125
107,36.5,3.2816043054746,3.408293773432
107.25,36.5,3.2769427856371,3.4047278041624
107.5,36.5,3.2786438673403,3.4088971981597
107.75,36.5,3.2649421796797,3.3964437692014
108,36.5,3.2440678546786,3.3754534181257
108.25,36.5,3.233950397429,3.3643437875841
108.5,36.5,3.2322602178997,3.3616918031722
108.75,36.5,3.2341498451269,3.3632224256952
109,36.5,3.2371673474928,3.3657868744962
109.25,36.5,3.231200301143,3.3588475377278
109.5,36.5,3.2293353339262,3.3557966611234
109.75,36.5,3.2228987350126,3.3489529772083
110,36.5,3.2367224076083,3.3634221020033
110.25,36.5,3.2446070043563,3.3715239428037
110.5,36.5,3.2668652427255,3.3942172981538
110.75,36.5,3.2361123080236,3.3620085987162
111,36.5,3.2102200642854,3.334759138143
111.25,36.5,3.2251054075003,3.3489030597825
111.5,36.5,3.2420104343104,3.3651175372959
111.75,36.5,3.2669822083935,3.3896790071141
112,36.5,3.2432255254858,3.3635671147497
112.25,36.5,3.2411614225503,3.3597252638844
112.5,36.5,3.2447518193047,3.3621256350422
112.75,36.5,3.2554518504191,3.3730116636143
113,36.5,3.2508076897237,3.3673665789124
113.25,36.5,3.2467603813219,3.3625382016294
113.5,36.5,3.2401433717009,3.3554077105946
113.75,36.5,3.2457014665056,3.3626422560395
114,36.5,3.2521133635806,3.3706800111255
114.25,36.5,3.2687570666604,3.388905619273
114.5,36.5,3.2773528286093,3.3984886480201
114.75,36.5,3.2778740132366,3.4008959617604
115,36.5,3.2782347789451,3.4011387744099
115.25,36.5,3.2804580032738,3.4020338443035
115.5,36.5,3.2791878468732,3.3995735301912
115.75,36.5,3.2757817931759,3.3947538010107
116,36.5,3.2739128043149,3.3910942433682
116.25,36.5,3.2773836612777,3.3925710222202
116.5,36.5,3.2839691127493,3.3967929691121
116.75,36.5,3.270731104019,3.38049421974
117,36.5,3.2818771324056,3.3903064618943
117.25,36.5,3.2743540788233,3.3818453975007
117.5,36.5,3.2900372869986,3.3982639735466
117.75,36.5,3.276041097727,3.3848435339744
118,36.5,3.2659361172976,3.3758877945208
118.25,36.5,3.280855980743,3.3944036350787
118.5,36.5,3.2731612383901,3.3898354466463
118.75,36.5,3.259446534602,3.3777394996011
119,36.5,3.2649806737283,3.3841323664073
119.25,36.5,3.2681363475774,3.3868708185042
119.5,36.5,3.2692083149626,3.3876064404987
119.75,36.5,3.2708937329073,3.3889070814787
120,36.5,3.2712618107072,3.3885563863784
120.25,36.5,3.2733937340014,3.3882493953799
120.5,36.5,3.2692393599078,3.3835045044007
120.75,36.5,3.2707983486614,3.384342632393
121,36.5,3.2774841749285,3.3910883728934
121.25,36.5,3.2781198567677,3.3901456565284
121.5,36.5,3.2759341048088,3.3898761547262
121.75,36.5,3.2802292154906,3.3945849423185
122,36.5,3.2791333209261,3.3936057804414
105.25,36.75,3.2332453037443,3.3627440146768
105.5,36.75,3.2466305324051,3.3762186023935
105.75,36.75,3.2682766841897,3.3986009934158
106,36.75,3.2693835531993,3.3984557839668
106.25,36.75,3.256241672029,3.3831176778261
106.5,36.75,3.2442034354126,3.3703380481786
106.75,36.75,3.2762321213123,3.4028488652775
107,36.75,3.2929922607891,3.4200344144037
107.25,36.75,3.2901117446053,3.4173272729886
107.5,36.75,3.2754678762573,3.4030804117401
107.75,36.75,3.2610635842211,3.3889887120198
108,36.75,3.250577569752,3.3787706892586
108.25,36.75,3.2488801553398,3.3772651441107
108.5,36.75,3.2391919531914,3.3671101592025
108.75,36.75,3.2411512211545,3.3693231876995
109,36.75,3.235716099732,3.3634002425274
109.25,36.75,3.247987840635,3.3750045404895
109.5,36.75,3.243254163384,3.3702478135097
109.75,36.75,3.239798082347,3.3669065615433
110,36.75,3.2482429282875,3.3757988898089
110.25,36.75,3.2472492728009,3.3750543551357
110.5,36.75,3.2546359557383,3.382662411843
110.75,36.75,3.2244073584163,3.3508957006506
111,36.75,3.220225383988,3.3453098032109
111.25,36.75,3.2475596582204,3.3721717768811
111.5,36.75,3.2527032059041,3.3759560745345
111.75,36.75,3.264988214021,3.3871247888957
112,36.75,3.2181685810293,3.3368881226723
112.25,36.75,3.2487370591698,3.3669788099192
112.5,36.75,3.2591633463516,3.3760294925742
112.75,36.75,3.2543116952106,3.3709329032386
113,36.75,3.2594590215822,3.376023467248
113.25,36.75,3.234531792307,3.3496374961509
113.5,36.75,3.2551353235799,3.3708164050094
113.75,36.75,3.2434392078462,3.3597070162962
114,36.75,3.2572619944806,3.3750627229366
114.25,36.75,3.2680739835577,3.3874080222335
114.5,36.75,3.2696091420946,3.3893655512799
114.75,36.75,3.2691995780326,3.389222954623
115,36.75,3.2704593725099,3.3919753348145
115.25,36.75,3.2730620561645,3.3931004413387
115.5,36.75,3.2734221348469,3.3918283425452
115.75,36.75,3.2696547505834,3.3868415588806
116,36.75,3.2664694352517,3.3819031811042
116.25,36.75,3.2690205075347,3.3824338475383
116.5,36.75,3.2698146583707,3.3807295288043
116.75,36.75,3.2679371435795,3.376617685314
117,36.75,3.2754266219593,3.383573715336
117.25,36.75,3.2764413600641,3.3851369464825
117.5,36.75,3.2820243552864,3.3923882554532
117.75,36.75,3.2846269051356,3.3968450296565
118,36.75,3.2815392676359,3.3946627904948
118.25,36.75,3.263168279478,3.379518139518
118.5,36.75,3.2625118235523,3.383399583576
118.75,36.75,3.2638918996091,3.3860653984288
119,36.75,3.2666057173059,3.3882932887081
119.25,36.75,3.2695182588799,3.3901514362755
119.5,36.75,3.2733579342917,3.3932765727546
119.75,36.75,3.2745008498867,3.3928934164053
120,36.75,3.2743203124307,3.3913003639403
120.25,36.75,3.2735953750082,3.3896853883201
120.5,36.75,3.2725982802278,3.3879224475792
120.75,36.75,3.2714846962848,3.3843221287745
121,36.75,3.2659681419537,3.377562816147
121.25,36.75,3.275548563224,3.3853652087474
121.5,36.75,3.2752719378921,3.386641358972
121.75,36.75,3.2780314889614,3.3887394624117
122,36.75,3.2767076871918,3.3870693820037
104.5,37,3.3045870902525,3.4312668872492
104.75,37,3.3089972967509,3.4384119506439
105,37,3.2437266206759,3.3717891702338
105.25,37,3.2394976528268,3.3666963401011
105.5,37,3.2574982955841,3.3853848505766
105.75,37,3.2673473251709,3.3964819943404
106,37,3.2679115131084,3.3961478471928
106.25,37,3.2444735984962,3.3723572583553
106.5,37,3.2524472037207,3.3791510815253
106.75,37,3.2651764913234,3.3913242821551
107,37,3.2823026532714,3.4081712930175
107.25,37,3.2804784719523,3.4055483446468
107.5,37,3.2835749195812,3.4082671637492
107.75,37,3.28059171892,3.4053947810458
108,37,3.2660251349605,3.3911979799421
108.25,37,3.2494378636848,3.3749820058879
108.5,37,3.2450808062649,3.3716308660656
108.75,37,3.2507902173474,3.3780162268008
109,37,3.2467309155651,3.3740211761403
109.25,37,3.244619092056,3.3712454481477
109.5,37,3.2437232429007,3.3705073322379
109.75,37,3.2402552774151,3.3673611074799
110,37,3.2544181267282,3.3825458560054
110.25,37,3.2491760834869,3.3777675162583
110.5,37,3.2555456861944,3.3843678873993
110.75,37,3.2322410187423,3.3595053503239
111,37,3.2207692927709,3.3458013870704
111.25,37,3.2139136691952,3.3369211017865
111.5,37,3.2559707002214,3.3788556973978
111.75,37,3.2621377969369,3.383444420246
112,37,3.2555836103584,3.3749230197429
112.25,37,3.2452654287023,3.3625120042571
112.5,37,3.2579302968508,3.3739136822619
112.75,37,3.2752386895708,3.3919215140282
113,37,3.2801711849102,3.3959707765373
113.25,37,3.2422344418506,3.356171291925
113.5,37,3.2452259023371,3.3597775461589
113.75,37,3.2278003244194,3.3420939804722
114,37,3.253433533312,3.3695519711408
114.25,37,3.2600328886641,3.3770107369334
114.5,37,3.2613117165983,3.3788369657393
114.75,37,3.2611049170338,3.378839309798
115,37,3.2650390470679,3.3835367575059
115.25,37,3.2693583173016,3.3875893369774
115.5,37,3.2712275612431,3.3878869880085
115.75,37,3.2665098380928,3.3822399807673
116,37,3.2646536203425,3.378950743765
116.25,37,3.2660191267237,3.3783950964446
116.5,37,3.2697118841939,3.3797277458986
116.75,37,3.2696838798616,3.3772067368848
117,37,3.2749575247607,3.382882649468
117.25,37,3.2819029445169,3.392028667839
117.5,37,3.2696749164559,3.3820566818205
117.75,37,3.276952737645,3.3928202557619
118,37,3.272887610933,3.391733040398
118.25,37,3.2570704333143,3.3808149470254
118.5,37,3.2497374745118,3.3767278883892
118.75,37,3.2543889907865,3.3802673401445
119,37,3.2665505505752,3.3908568401132
119.25,37,3.2758747160947,3.3987255078699
119.5,37,3.2751947974101,3.3964339263026
119.75,37,3.2763007297295,3.3961424005191
120,37,3.269679540177,3.3876967231855
120.25,37,3.2722684026708,3.3889944160117
120.5,37,3.2753396054699,3.3903219662313
120.75,37,3.2743436832594,3.3879237195258
121,37,3.2708393497398,3.3830084468917
121.25,37,3.2604564016622,3.370125261298
121.5,37,3.2697741124533,3.3805441505934
121.75,37,3.2757213759981,3.3862863691731
122,37,3.274308295183,3.3840886718868
105,37.25,3.2316338749312,3.3561430639407
105.25,37.25,3.2420163930419,3.3663006710131
105.5,37.25,3.2445600697961,3.369266861892
105.75,37.25,3.2595016534722,3.3869325770911
106,37.25,3.2468879135403,3.3733042549052
106.25,37.25,3.2478549168091,3.3757211275858
106.5,37.25,3.2554443892914,3.3821595854883
106.75,37.25,3.2577867097537,3.3833108153731
107,37.25,3.2583999108503,3.3822819152257
107.25,37.25,3.2716071568112,3.3936110941008
107.5,37.25,3.2718737113544,3.3920554591433
107.75,37.25,3.2674413828494,3.3876525307484
108,37.25,3.2573970361558,3.3792734178104
108.25,37.25,3.2633790914177,3.3875294530669
108.5,37.25,3.2636632080921,3.389637845332
108.75,37.25,3.2563210206659,3.3830962218283
109,37.25,3.2548691569381,3.3815264553464
109.25,37.25,3.2430287381526,3.3698482205486
109.5,37.25,3.238854724326,3.3660077779093
109.75,37.25,3.2355004059826,3.3628491396586
110,37.25,3.2361607715222,3.3637818665308
110.25,37.25,3.2500201183868,3.3783007402539
110.5,37.25,3.2599134387416,3.3886166379355
110.75,37.25,3.2503026374463,3.3776565528736
111,37.25,3.2231488030953,3.3477172968618
111.25,37.25,3.208038940463,3.3301323141973
111.5,37.25,3.2173401763919,3.3378485406475
111.75,37.25,3.2547384434225,3.3748836050487
112,37.25,3.2766511614132,3.3958012445949
112.25,37.25,3.2780887438316,3.3955335697596
112.5,37.25,3.2803260097154,3.3962841879171
112.75,37.25,3.2771304136923,3.3914170438713
113,37.25,3.2798774568191,3.3948526587434
113.25,37.25,3.2440600065549,3.3571972976358
113.5,37.25,3.2251720758146,3.3381019633532
113.75,37.25,3.2161264688439,3.3291318074439
114,37.25,3.241888523861,3.356705211737
114.25,37.25,3.247414131391,3.3629680240388
114.5,37.25,3.2600709037297,3.3765930680392
114.75,37.25,3.2629514895434,3.3797619318251
115,37.25,3.2660530745227,3.3824380708121
115.25,37.25,3.2702461468786,3.3866376717987
115.5,37.25,3.2681623507598,3.3839827206724
115.75,37.25,3.2654099551211,3.3803346126296
116,37.25,3.2668832093959,3.3809556331876
116.25,37.25,3.2664076610699,3.3783855158512
116.5,37.25,3.2701217192298,3.3800636170629
116.75,37.25,3.2699737778348,3.3783520536433
117,37.25,3.2811178480269,3.3906735462924
117.25,37.25,3.2868885496975,3.3984104188298
117.5,37.25,3.2725926354509,3.3867389670349
117.75,37.25,3.2682497621565,3.3860672760157
118,37.25,3.2631665918222,3.3857383382647
118.25,37.25,3.2495251266686,3.3790773521176
118.5,37.25,3.2439343416202,3.3763439558401
118.75,37.25,3.2553586456901,3.3835018808248
119,37.25,3.2638418498252,3.3892441392642
119.25,37.25,3.2639266814573,3.3870539813222
119.5,37.25,3.2725489754889,3.3944208588395
119.75,37.25,3.2795535649386,3.4004294810042
120,37.25,3.271672856737,3.3904723820432
120.25,37.25,3.2813531924135,3.3989849649713
120.5,37.25,3.2728521568078,3.3882975085337
120.75,37.25,3.271392435683,3.3851649881665
121,37.25,3.2769857412957,3.3894702203484
121.25,37.25,3.2698592744641,3.3830053109167
121.5,37.25,3.2690246417163,3.3793985295853
121.75,37.25,3.2509255639143,3.3591816522238
122,37.25,3.2683626454501,3.3773309431543
122.25,37.25,3.2658315691176,3.3739534346679
104.5,37.5,3.2473920789167,3.3637424885519
104.75,37.5,3.2460307438828,3.3681761866122
105,37.5,3.2462509902747,3.3694173882294
105.25,37.5,3.2552286838177,3.3780965008416
105.5,37.5,3.2547269413308,3.378325652348
105.75,37.5,3.2589407766821,3.3846904811314
106,37.5,3.2482863848565,3.3766743376637
106.25,37.5,3.2558215780377,3.383123096872
106.5,37.5,3.2553519494881,3.3811131803004
106.75,37.5,3.2533611787181,3.3776207720055
107,37.5,3.2555606288476,3.3777182232958
107.25,37.5,3.2612882721331,3.380501495908
107.5,37.5,3.2566831558632,3.3723191535683
107.75,37.5,3.2582318608461,3.3742463324116
108,37.5,3.2665061408238,3.386220297014
108.25,37.5,3.2863851738451,3.4099109537916
108.5,37.5,3.287652577881,3.4133313073143
108.75,37.5,3.2686090054273,3.3944397121641
109,37.5,3.2574432770998,3.3840860548035
109.25,37.5,3.2417932071169,3.3686064947016
109.5,37.5,3.2349916050925,3.3620406336829
109.75,37.5,3.2409175687671,3.3684422846883
110,37.5,3.2352165673368,3.3624954948513
110.25,37.5,3.2470642427404,3.3748816343584
110.5,37.5,3.244041806433,3.371211684294
110.75,37.5,3.2669999386885,3.3938261857351
111,37.5,3.2531863867084,3.3777863632993
111.25,37.5,3.235817553022,3.35791588175
111.5,37.5,3.2113254181649,3.3304940933842
111.75,37.5,3.2097173774773,3.3269873987613
112,37.5,3.2487617424541,3.3656852138854
112.25,37.5,3.2903436278274,3.4071060992725
112.5,37.5,3.2985865186685,3.4141809338126
112.75,37.5,3.2982895660505,3.4117340233841
113,37.5,3.2629208575993,3.3738420054644
113.25,37.5,3.2582355706649,3.3715514330266
113.5,37.5,3.2258064966558,3.3379023617937
113.75,37.5,3.2313391806163,3.343960273135
114,37.5,3.2182394761487,3.3312191488895
114.25,37.5,3.2446217395077,3.3589488580026
114.5,37.5,3.2598599255637,3.375239326288
114.75,37.5,3.2653550991294,3.3813781052222
115,37.5,3.2570590518986,3.3720843533211
115.25,37.5,3.2611173983172,3.3763046317454
115.5,37.5,3.2609219696147,3.376063278799
115.75,37.5,3.2606909295101,3.3758095777454
116,37.5,3.2653944042646,3.3794492052962
116.25,37.5,3.2688209487532,3.3813635116898
116.5,37.5,3.2719843527619,3.3826491985446
116.75,37.5,3.2632268332138,3.3723511871252
117,37.5,3.2732161788697,3.3835882137664
117.25,37.5,3.2711602067355,3.3829392144343
117.5,37.5,3.2747037731592,3.3895770875601
117.75,37.5,3.2772383668889,3.3957683971182
118,37.5,3.266401829035,3.3887596986754
118.25,37.5,3.2531274313733,3.3801189077878
118.5,37.5,3.2521260020368,3.3804265055579
118.75,37.5,3.2645926002156,3.391354453295
119,37.5,3.2675032627627,3.3922262522319
119.25,37.5,3.2652219303853,3.3881420627169
119.5,37.5,3.2733549742337,3.3951748921286
119.75,37.5,3.2767711388689,3.3976525566311
120,37.5,3.2798229195132,3.399224107661
120.25,37.5,3.2793611819353,3.3964088427319
120.5,37.5,3.2656740843581,3.3807314982197
120.75,37.5,3.2774374859474,3.3912689877816
121,37.5,3.2769349827993,3.3891650606028
121.25,37.5,3.2754824947922,3.3876530396195
121.5,37.5,3.2706154431513,3.3804696923621
121.75,37.5,3.2714654368016,3.3798177327303
122,37.5,3.2704944823292,3.3787886195266
104.25,37.75,3.2493066233081,3.3680459655894
104.5,37.75,3.2537570185702,3.3689351648354
104.75,37.75,3.260176119414,3.3781397852297
105,37.75,3.2595049490839,3.3819184420437
105.25,37.75,3.2546687307128,3.3779090603828
105.5,37.75,3.241691831652,3.3634720640974
105.75,37.75,3.2455145612027,3.3697893637541
106,37.75,3.2324658319933,3.3603197650498
106.25,37.75,3.2546457004499,3.3817711161811
106.5,37.75,3.2570140134499,3.3827656594307
106.75,37.75,3.24985639449,3.3727660450098
107,37.75,3.2496305896007,3.3704579636355
107.25,37.75,3.25209356747,3.370309100459
107.5,37.75,3.2583316794792,3.3741840016848
107.75,37.75,3.2567056338802,3.3727541116471
108,37.75,3.2655048284426,3.3847053782196
108.25,37.75,3.2757807747785,3.3984185850656
108.5,37.75,3.2812107445737,3.4058710167132
108.75,37.75,3.2757282865873,3.4020862274995
109,37.75,3.2625002032508,3.389638814124
109.25,37.75,3.2465135988915,3.3735793943542
109.5,37.75,3.2367768578309,3.3637873868077
109.75,37.75,3.23786895581,3.3650242520056
110,37.75,3.2371883418514,3.3641933027322
110.25,37.75,3.2405619053188,3.3673429262578
110.5,37.75,3.2450384333585,3.3713039448344
110.75,37.75,3.2728090366173,3.398666433704
111,37.75,3.2535471539714,3.3768013153037
111.25,37.75,3.2556609134289,3.3771369464639
111.5,37.75,3.2450968155434,3.3643010344145
111.75,37.75,3.2185330152792,3.3349716356194
112,37.75,3.2298472342599,3.3449370833072
112.25,37.75,3.2622082580929,3.3767856346242
112.5,37.75,3.2818067261754,3.3953405224298
112.75,37.75,3.2859084177456,3.3982464385065
113,37.75,3.2658984842678,3.3765674899283
113.25,37.75,3.2468155767692,3.3588337148503
113.5,37.75,3.2392862930199,3.3508732339547
113.75,37.75,3.2298915073733,3.3414874592301
114,37.75,3.2284214324565,3.3406607729227
114.25,37.75,3.2479355919671,3.3610663465938
114.5,37.75,3.2590017312728,3.3729450890752
114.75,37.75,3.2647620344767,3.3786179494732
115,37.75,3.2626186164556,3.3769869660587
115.25,37.75,3.2603587402939,3.3747594250333
115.5,37.75,3.2604614020455,3.3745559781791
115.75,37.75,3.2596899263878,3.3742817287833
116,37.75,3.2623725132345,3.3769816534553
116.25,37.75,3.2685118730486,3.3821846026776
116.5,37.75,3.2727996648162,3.3848419004561
116.75,37.75,3.2635597337088,3.3741053802478
117,37.75,3.2692779207183,3.3799796497471
117.25,37.75,3.2727906077383,3.3847860883582
117.5,37.75,3.2837466772465,3.398968430343
117.75,37.75,3.2846342388228,3.4035428577188
118,37.75,3.2771015964616,3.3988216717346
118.25,37.75,3.2499647307592,3.3735182485648
118.5,37.75,3.2578855729069,3.3825766893721
118.75,37.75,3.2601701188681,3.3835777432796
119,37.75,3.2611155282939,3.3837083594997
119.25,37.75,3.2724053798227,3.3947045020383
119.5,37.75,3.2770411153249,3.3988112814701
119.75,37.75,3.2742404975227,3.3947284138607
120,37.75,3.2742808225593,3.3932126114409
120.25,37.75,3.2828966498502,3.399577798005
120.5,37.75,3.282075994684,3.3971557445106
120.75,37.75,3.2777408608947,3.3910679833341
121,37.75,3.2837180064736,3.3961504806766
121.25,37.75,3.278274025216,3.3887371497946
121.5,37.75,3.2709184734857,3.379499273522
121.75,37.75,3.2709908629746,3.378411499294
104.5,38,3.2470176758654,3.3604003979897
104.75,38,3.2576292396509,3.3741003156046
105,38,3.2578274470183,3.3757126216864
105.25,38,3.2474836818581,3.3662967567187
105.5,38,3.2291842304772,3.3542239598913
105.75,38,3.2358777047037,3.3652116343121
106,38,3.2515775616376,3.3801755572061
106.25,38,3.2534468053943,3.3810457567858
106.5,38,3.2543869176847,3.3788688801359
106.75,38,3.247413996956,3.3700329748578
107,38,3.2484606793597,3.3692646711667
107.25,38,3.2475351463548,3.3663709577017
107.5,38,3.2578239993243,3.3757790906567
107.75,38,3.2575707105925,3.3757954040357
108,38,3.2615274717609,3.3814201067997
108.25,38,3.2663771520092,3.3887166927041
108.5,38,3.2705324714201,3.3953402762928
108.75,38,3.2684424273492,3.3950734707238
109,38,3.258448309091,3.3858481167734
109.25,38,3.2491552153254,3.3763503269568
109.5,38,3.2448650442486,3.3719730401455
109.75,38,3.2359103339139,3.3625681427049
110,38,3.2434865618215,3.3697869988927
110.25,38,3.2406803707507,3.3665321028764
110.5,38,3.2652371250035,3.3910349558816
110.75,38,3.2653494917003,3.3893187633508
111,38,3.2546417934971,3.376664502988
111.25,38,3.2298600002456,3.3490325649926
111.5,38,3.2357384045589,3.3532609727164
111.75,38,3.2326188013289,3.3483042940714
112,38,3.261610765017,3.3763674990609
112.25,38,3.2591541624979,3.3722318808923
112.5,38,3.2864863621041,3.3991283668466
112.75,38,3.2711140043486,3.3818980123437
113,38,3.2500633539818,3.359153801146
113.25,38,3.2315130734511,3.341582644102
113.5,38,3.238176230121,3.3491212331082
113.75,38,3.2285719871848,3.3395129363193
114,38,3.2623823768023,3.3751072434382
114.25,38,3.2612080986252,3.3735555156123
114.5,38,3.2669684981765,3.3795499456621
114.75,38,3.2664821439855,3.3792937808742
115,38,3.268676806551,3.3817485480256
115.25,38,3.2635310039294,3.3767942253609
115.5,38,3.2623459747693,3.3755909165109
115.75,38,3.2642739827615,3.3792517322271
116,38,3.2602033149134,3.3762372112704
116.25,38,3.2601461970917,3.3754576519648
116.5,38,3.2705415419993,3.3840337727767
116.75,38,3.2667790307114,3.3785567692908
117,38,3.2639390489429,3.3749597845108
117.25,38,3.2683603380927,3.3803540425123
117.5,38,3.2820099145479,3.3967417542725
117.75,38,3.2814740793204,3.3995335160151
118,38,3.2647127976474,3.3849100220267
118.25,38,3.256117770854,3.3778147908868
118.5,38,3.254875090727,3.3771115651173
118.75,38,3.2586390912379,3.3802874974014
119,38,3.2613005493658,3.3827385635153
119.25,38,3.2625240052686,3.3839827476795
119.5,38,3.2682211411405,3.3891282421078
119.75,38,3.2705398177931,3.3904549388121
120,38,3.2703437306883,3.3888117510569
120.25,38,3.278775117352,3.3953602574587
120.5,38,3.2841454825751,3.3984179012662
120.75,38,3.2808680327535,3.3928409043563
121,38,3.2779786081078,3.3880848426037
121.25,38,3.2793789023075,3.3883353957324
121.5,38,3.2743398332245,3.3817133035139
